iter	RMSE
3224	46.23634646
3225	46.23226194
3226	46.22555853
3227	46.21897178
3228	46.21205018
3229	46.20693054
3230	46.20166497
3231	46.19704607
3232	46.19334578
3233	46.18874509
3234	46.18350168
3235	46.1804253
3236	46.17541296
3237	46.16999141
3238	46.16422458
3239	46.15723934
3240	46.15086805
3241	46.14623887
3242	46.14209959
3243	46.13652336
3244	46.12979564
3245	46.12624768
3246	46.1193347
3247	46.11503697
3248	46.10540158
3249	46.09974461
3250	46.09609894
3251	46.08978338
3252	46.08447146
3253	46.07861064
3254	46.07490604
3255	46.07037509
3256	46.06303195
3257	46.05837658
3258	46.0525923
3259	46.04693752
3260	46.04248369
3261	46.03764911
3262	46.03299812
3263	46.02807396
3264	46.02190715
3265	46.01701481
3266	46.01314365
3267	46.00964057
3268	46.00379281
3269	45.99798428
3270	45.99262873
3271	45.98831742
3272	45.98129155
3273	45.97774952
3274	45.96989244
3275	45.96455275
3276	45.96055367
3277	45.95596795
3278	45.9522291
3279	45.94573367
3280	45.93835146
3281	45.93434314
3282	45.93023002
3283	45.92575617
3284	45.91917864
3285	45.91153096
3286	45.90823955
3287	45.90425646
3288	45.9000553
3289	45.89373018
3290	45.8895507
3291	45.8852175
3292	45.88031581
3293	45.87383809
3294	45.86935874
3295	45.8646872
3296	45.85958108
3297	45.85372465
3298	45.84639041
3299	45.84189791
3300	45.83804511
3301	45.83426524
3302	45.82827124
3303	45.82070609
3304	45.81731393
3305	45.81233168
3306	45.80730525
3307	45.80378991
3308	45.79928276
3309	45.79520989
3310	45.79278135
3311	45.78792739
3312	45.78301354
3313	45.77967797
3314	45.7738934
3315	45.76883131
3316	45.76385426
3317	45.75983239
3318	45.75646717
3319	45.75188896
3320	45.74716348
3321	45.74100424
3322	45.73338445
3323	45.72879169
3324	45.7246286
3325	45.7155318
3326	45.7107256
3327	45.70700167
3328	45.7020074
3329	45.69637746
3330	45.69054736
3331	45.68377321
3332	45.68036738
3333	45.67312434
3334	45.66729651
3335	45.66301752
3336	45.65570167
3337	45.64963694
3338	45.64309669
3339	45.63614907
3340	45.63000814
3341	45.62526478
3342	45.62163903
3343	45.616043
3344	45.61119477
3345	45.60539234
3346	45.59948046
3347	45.5955686
3348	45.59031835
3349	45.58428525
3350	45.58032823
3351	45.57800227
3352	45.56986748
3353	45.56441423
3354	45.56009399
3355	45.55393754
3356	45.54919679
3357	45.54506118
3358	45.53977
3359	45.53488555
3360	45.52809702
3361	45.52338519
3362	45.51707799
3363	45.51114938
3364	45.50581911
3365	45.50097671
3366	45.49492649
3367	45.49005832
3368	45.48582241
3369	45.47819503
3370	45.47431141
3371	45.467862
3372	45.46226638
3373	45.45485491
3374	45.4513
3375	45.44650984
3376	45.44189512
3377	45.43705998
3378	45.4309379
3379	45.42621951
3380	45.42096553
3381	45.41573207
3382	45.40744495
3383	45.40275935
3384	45.39611133
3385	45.38899203
3386	45.38579309
3387	45.37920777
3388	45.37297568
3389	45.36741066
3390	45.36028156
3391	45.35550999
3392	45.34790829
3393	45.34306842
3394	45.33894398
3395	45.33122663
3396	45.32615566
3397	45.32082834
3398	45.31637901
3399	45.30990536
3400	45.30346961
3401	45.29818727
3402	45.29065186
3403	45.28561696
3404	45.28072099
3405	45.27672684
3406	45.2681105
3407	45.2606637
3408	45.25860749
3409	45.25280226
3410	45.24886218
3411	45.2422375
3412	45.23710177
3413	45.23153947
3414	45.22611438
3415	45.22063736
3416	45.2166715
3417	45.2118671
3418	45.20636713
3419	45.20253975
3420	45.19743843
3421	45.19210477
3422	45.18626799
3423	45.17988365
3424	45.17644868
3425	45.16910359
3426	45.16582358
3427	45.15985593
3428	45.15318808
3429	45.14962713
3430	45.14405937
3431	45.14023556
3432	45.13502977
3433	45.12800924
3434	45.12158653
3435	45.11623682
3436	45.11189137
3437	45.10657242
3438	45.10114116
3439	45.09563123
3440	45.09119337
3441	45.08864535
3442	45.08422277
3443	45.07630572
3444	45.07174356
3445	45.06656534
3446	45.06216188
3447	45.05468459
3448	45.04871464
3449	45.04367932
3450	45.03746826
3451	45.03235357
3452	45.0269613
3453	45.02329092
3454	45.01892407
3455	45.01285169
3456	45.00661683
3457	45.0014631
3458	44.99560159
3459	44.98912798
3460	44.98206513
3461	44.97792892
3462	44.97363234
3463	44.96803389
3464	44.96140339
3465	44.95882668
3466	44.95470078
3467	44.95015829
3468	44.94248981
3469	44.93862394
3470	44.93331472
3471	44.92884126
3472	44.92166748
3473	44.91741713
3474	44.9118633
3475	44.90716337
3476	44.90213711
3477	44.89876459
3478	44.89204371
3479	44.88879867
3480	44.88237379
3481	44.87870584
3482	44.87398996
3483	44.86970481
3484	44.8622596
3485	44.85851692
3486	44.85342995
3487	44.84855989
3488	44.84324179
3489	44.83715097
3490	44.83308521
3491	44.82866059
3492	44.82349532
3493	44.82041478
3494	44.8160567
3495	44.81031724
3496	44.8072358
3497	44.802789
3498	44.79683189
3499	44.792202
3500	44.78910859
3501	44.78229092
3502	44.77589361
3503	44.77213479
3504	44.76499663
3505	44.75963823
3506	44.75514741
3507	44.74997543
3508	44.74522991
3509	44.74116473
3510	44.73552111
3511	44.73213424
3512	44.725896
3513	44.72040957
3514	44.71575209
3515	44.71212054
3516	44.7059582
3517	44.70284094
3518	44.69912248
3519	44.69341452
3520	44.68841073
3521	44.68480558
3522	44.67899557
3523	44.67266938
3524	44.66811254
3525	44.66392219
3526	44.65763504
3527	44.65311247
3528	44.64764932
3529	44.64250967
3530	44.63741599
3531	44.6348152
3532	44.63051066
3533	44.62475988
3534	44.62136997
3535	44.6174279
3536	44.61177221
3537	44.60769666
3538	44.60207917
3539	44.59817841
3540	44.59213301
3541	44.58702819
3542	44.58454999
3543	44.57953936
3544	44.57403312
3545	44.56917199
3546	44.56352094
3547	44.55872147
3548	44.5539502
3549	44.54827568
3550	44.54318558
3551	44.53768203
3552	44.53483305
3553	44.53143271
3554	44.52677881
3555	44.5239866
3556	44.51827414
3557	44.51269207
3558	44.50677517
3559	44.50277264
3560	44.49703769
3561	44.49112051
3562	44.48752453
3563	44.48119627
3564	44.47675462
3565	44.47389096
3566	44.46806239
3567	44.46425956
3568	44.45844591
3569	44.45357934
3570	44.44926265
3571	44.44567048
3572	44.4410148
3573	44.43687321
3574	44.43156522
3575	44.42808679
3576	44.42263017
3577	44.41780647
3578	44.4148094
3579	44.40871562
3580	44.40178553
3581	44.39657239
3582	44.39133522
3583	44.38706831
3584	44.38388182
3585	44.37995288
3586	44.37566686
3587	44.37165071
3588	44.36592764
3589	44.36083285
3590	44.35495337
3591	44.35052973
3592	44.34460922
3593	44.33894398
3594	44.33463776
3595	44.32952313
3596	44.32547033
3597	44.32161919
3598	44.31727521
3599	44.31221812
3600	44.30872491
3601	44.30373723
3602	44.29939511
3603	44.29524208
3604	44.28900007
3605	44.28526311
3606	44.27950541
3607	44.27627145
3608	44.27179119
3609	44.26769156
3610	44.26346873
3611	44.25881556
3612	44.25333626
3613	44.24854289
3614	44.24340205
3615	44.23862026
3616	44.23461877
3617	44.23000776
3618	44.22348898
3619	44.21941741
3620	44.21526772
3621	44.20956239
3622	44.20484929
3623	44.19909558
3624	44.19495665
3625	44.19043557
3626	44.18711729
3627	44.18342238
3628	44.17992261
3629	44.17312314
3630	44.16652536
3631	44.16191086
3632	44.15683054
3633	44.15230013
3634	44.14699053
3635	44.14217112
3636	44.13925134
3637	44.13509773
3638	44.13111584
3639	44.12735102
3640	44.12229753
3641	44.11810609
3642	44.11216707
3643	44.1072351
3644	44.10169165
3645	44.0963415
3646	44.09042675
3647	44.08534001
3648	44.08148059
3649	44.0773161
3650	44.07526273
3651	44.07043548
3652	44.06439751
3653	44.05946019
3654	44.05293795
3655	44.04944959
3656	44.04387527
3657	44.0395638
3658	44.0335343
3659	44.02819039
3660	44.02332348
3661	44.01919163
3662	44.01409121
3663	44.01059614
3664	44.00626869
3665	44.00140117
3666	43.99566084
3667	43.99228606
3668	43.98874927
3669	43.98364896
3670	43.97849897
3671	43.97316656
3672	43.97124651
3673	43.96696429
3674	43.96108488
3675	43.95660159
3676	43.95068805
3677	43.94528677
3678	43.93989574
3679	43.93589798
3680	43.93252408
3681	43.92848197
3682	43.92236987
3683	43.91634066
3684	43.91189469
3685	43.90745554
3686	43.9017867
3687	43.89710248
3688	43.89235582
3689	43.88693825
3690	43.88399055
3691	43.87978909
3692	43.87385244
3693	43.86857292
3694	43.86204052
3695	43.85839661
3696	43.85494382
3697	43.8488233
3698	43.84405136
3699	43.8399099
3700	43.83398244
3701	43.82992577
3702	43.82427062
3703	43.8199266
3704	43.81532486
3705	43.81194349
3706	43.80704525
3707	43.80313028
3708	43.79846837
3709	43.7940725
3710	43.78699765
3711	43.78160539
3712	43.77586545
3713	43.7698252
3714	43.76546664
3715	43.76087197
3716	43.756814
3717	43.74997435
3718	43.74580937
3719	43.74003001
3720	43.73581473
3721	43.73065749
3722	43.72654552
3723	43.72251546
3724	43.71947986
3725	43.71347206
3726	43.7098432
3727	43.70614453
3728	43.70228089
3729	43.69832177
3730	43.6928289
3731	43.68707731
3732	43.68248171
3733	43.67842195
3734	43.67512701
3735	43.66992233
3736	43.66277975
3737	43.65832627
3738	43.65229173
3739	43.64648533
3740	43.64078808
3741	43.63489587
3742	43.63007854
3743	43.62496562
3744	43.62026633
3745	43.61689917
3746	43.61332094
3747	43.60831972
3748	43.60308139
3749	43.59852095
3750	43.59558676
3751	43.5915831
3752	43.58746535
3753	43.58317844
3754	43.578271
3755	43.57404007
3756	43.57046383
3757	43.56272315
3758	43.55848704
3759	43.55534089
3760	43.5517319
3761	43.54868807
3762	43.54475722
3763	43.54122814
3764	43.53675121
3765	43.53319761
3766	43.5286427
3767	43.52288778
3768	43.51534809
3769	43.51199303
3770	43.50632779
3771	43.50081252
3772	43.4960171
3773	43.49112005
3774	43.48527558
3775	43.48221607
3776	43.47694416
3777	43.47184081
3778	43.46649223
3779	43.46224306
3780	43.45802843
3781	43.45575261
3782	43.45199735
3783	43.44685795
3784	43.44281482
3785	43.437759
3786	43.43529805
3787	43.43309468
3788	43.42931353
3789	43.42718533
3790	43.4232803
3791	43.419966
3792	43.41412853
3793	43.41004552
3794	43.4064926
3795	43.40174571
3796	43.39817
3797	43.39275706
3798	43.38966155
3799	43.38539932
3800	43.37795186
3801	43.37408479
3802	43.37041279
3803	43.36577441
3804	43.36175138
3805	43.35805805
3806	43.35144504
3807	43.34641361
3808	43.34244227
3809	43.33807394
3810	43.33281586
3811	43.32827679
3812	43.32221842
3813	43.31706178
3814	43.31271673
3815	43.30983886
3816	43.30573309
3817	43.30198513
3818	43.29735973
3819	43.29169041
3820	43.2871692
3821	43.28125655
3822	43.27744181
3823	43.2724184
3824	43.26795615
3825	43.26392217
3826	43.25867726
3827	43.25543167
3828	43.2493021
3829	43.24530151
3830	43.2412913
3831	43.23619158
3832	43.23032744
3833	43.22525972
3834	43.22228724
3835	43.21782721
3836	43.21248604
3837	43.20762902
3838	43.20431297
3839	43.20129279
3840	43.19624201
3841	43.19121656
3842	43.18721245
3843	43.18297097
3844	43.17884573
3845	43.1741127
3846	43.17078853
3847	43.16552489
3848	43.16106641
3849	43.15757821
3850	43.15354317
3851	43.14961709
3852	43.14664866
3853	43.14200476
3854	43.13882268
3855	43.13485076
3856	43.12977738
3857	43.12608457
3858	43.12023142
3859	43.1166676
3860	43.11186284
3861	43.10580002
3862	43.10203097
3863	43.09791653
3864	43.09374419
3865	43.08870122
3866	43.08379313
3867	43.07993306
3868	43.07473256
3869	43.06985815
3870	43.06629202
3871	43.06234126
3872	43.05695852
3873	43.05259651
3874	43.04862964
3875	43.0455521
3876	43.04165331
3877	43.03838578
3878	43.03445662
3879	43.0294643
3880	43.0259134
3881	43.02250902
3882	43.01772905
3883	43.01231285
3884	43.01044471
3885	43.0067398
3886	43.00315356
3887	43.00002442
3888	42.99581097
3889	42.99216802
3890	42.98875725
3891	42.98519183
3892	42.98041701
3893	42.97660347
3894	42.9749775
3895	42.9709216
3896	42.96673134
3897	42.96223176
3898	42.9583496
3899	42.9551688
3900	42.94993831
3901	42.94642365
3902	42.9403952
3903	42.93800629
3904	42.93355398
3905	42.92998211
3906	42.92665579
3907	42.92261955
3908	42.91930198
3909	42.91534328
3910	42.91078614
3911	42.90720306
3912	42.90383771
3913	42.89950299
3914	42.89542318
3915	42.89209791
3916	42.88800808
3917	42.88480342
3918	42.88178123
3919	42.87495118
3920	42.87132034
3921	42.86687789
3922	42.86209735
3923	42.85810352
3924	42.85391343
3925	42.85047299
3926	42.84672066
3927	42.84227939
3928	42.8381624
3929	42.83588538
3930	42.83323493
3931	42.82758631
3932	42.8231972
3933	42.81919601
3934	42.81519631
3935	42.81176397
3936	42.80843594
3937	42.80482375
3938	42.80353307
3939	42.79950015
3940	42.79350705
3941	42.78826053
3942	42.78461299
3943	42.77909626
3944	42.77516384
3945	42.77236008
3946	42.7685523
3947	42.7636542
3948	42.75979328
3949	42.75560103
3950	42.75336824
3951	42.74807752
3952	42.74451821
3953	42.74232037
3954	42.73891959
3955	42.73495354
3956	42.73004411
3957	42.72643465
3958	42.72233644
3959	42.71648973
3960	42.71247667
3961	42.70788103
3962	42.7029947
3963	42.69948968
3964	42.69349752
3965	42.68808887
3966	42.68373598
3967	42.68023125
3968	42.67672061
3969	42.67136605
3970	42.66844867
3971	42.66394011
3972	42.65988088
3973	42.65650914
3974	42.6542974
3975	42.65048845
3976	42.64691537
3977	42.64198455
3978	42.6361437
3979	42.63111036
3980	42.62659036
3981	42.62287084
3982	42.61974191
3983	42.61697671
3984	42.61298243
3985	42.60921481
3986	42.60340888
3987	42.59989941
3988	42.59595796
3989	42.5913047
3990	42.5879707
3991	42.58396431
3992	42.57793148
3993	42.57458329
3994	42.57052681
3995	42.5655045
3996	42.5611804
3997	42.55900128
3998	42.55354736
3999	42.54907548
4000	42.54660072
4001	42.54268064
4002	42.53952326
4003	42.53501984
4004	42.53006477
4005	42.52700422
4006	42.5229902
4007	42.51816912
4008	42.51295444
4009	42.51128252
4010	42.50744382
4011	42.50352013
4012	42.5015525
4013	42.49791046
4014	42.49284005
4015	42.49101117
4016	42.48660422
4017	42.48295714
4018	42.47681961
4019	42.47325451
4020	42.4671137
4021	42.46454944
4022	42.4601002
4023	42.45657136
4024	42.45083872
4025	42.44752571
4026	42.4445986
4027	42.44140755
4028	42.43711226
4029	42.43315192
4030	42.42973954
4031	42.42467795
4032	42.42113862
4033	42.41778749
4034	42.41430979
4035	42.4106678
4036	42.40693311
4037	42.40313399
4038	42.39967017
4039	42.39492559
4040	42.39134228
4041	42.3863723
4042	42.38173376
4043	42.37820405
4044	42.37434386
4045	42.37062862
4046	42.36614687
4047	42.36127585
4048	42.35626459
4049	42.3535275
4050	42.34949137
4051	42.34468263
4052	42.33932762
4053	42.33543934
4054	42.33092931
4055	42.32734059
4056	42.32396313
4057	42.31885677
4058	42.31454526
4059	42.31180735
4060	42.30869133
4061	42.3054409
4062	42.29963863
4063	42.29575426
4064	42.29097155
4065	42.28661371
4066	42.28264116
4067	42.27648401
4068	42.27238001
4069	42.26672642
4070	42.26319657
4071	42.26065777
4072	42.25616057
4073	42.25262037
4074	42.24840808
4075	42.24351781
4076	42.23992923
4077	42.23617187
4078	42.23313356
4079	42.22977697
4080	42.22497922
4081	42.22172045
4082	42.21794821
4083	42.21401276
4084	42.21075315
4085	42.20645332
4086	42.2004783
4087	42.19631007
4088	42.19113899
4089	42.18682958
4090	42.18345983
4091	42.17991922
4092	42.17681999
4093	42.17262477
4094	42.1713792
4095	42.16814662
4096	42.16417998
4097	42.15890065
4098	42.15377619
4099	42.14899065
4100	42.14636719
4101	42.14316684
4102	42.14009337
4103	42.13567249
4104	42.13274079
4105	42.12764162
4106	42.12497128
4107	42.12129667
4108	42.11792927
4109	42.11375097
4110	42.10930643
4111	42.10443798
4112	42.09965633
4113	42.09559017
4114	42.09207255
4115	42.08715652
4116	42.08373129
4117	42.07885228
4118	42.07368576
4119	42.06918188
4120	42.06487329
4121	42.06219897
4122	42.0583535
4123	42.05545823
4124	42.05141061
4125	42.04720098
4126	42.04113296
4127	42.03612538
4128	42.03149383
4129	42.02604945
4130	42.02275433
4131	42.01954076
4132	42.01545162
4133	42.01162471
4134	42.00696001
4135	42.00255557
4136	41.99655154
4137	41.99281429
4138	41.98994117
4139	41.98616144
4140	41.98192622
4141	41.97505831
4142	41.97170394
4143	41.96831882
4144	41.96413895
4145	41.96049599
4146	41.9565707
4147	41.95391615
4148	41.95080785
4149	41.94674441
4150	41.94275492
4151	41.93820076
4152	41.93464897
4153	41.92909095
4154	41.92761886
4155	41.92350168
4156	41.91968926
4157	41.91716589
4158	41.91177343
4159	41.90815453
4160	41.90481961
4161	41.89935304
4162	41.89629603
4163	41.89343728
4164	41.88996567
4165	41.88571882
4166	41.88243938
4167	41.87823566
4168	41.87226918
4169	41.86866215
4170	41.86413813
4171	41.85965181
4172	41.8557629
4173	41.85236458
4174	41.84912265
4175	41.84428507
4176	41.83977369
4177	41.83499428
4178	41.83174908
4179	41.82810606
4180	41.82491959
4181	41.82115363
4182	41.81549066
4183	41.81236824
4184	41.80910217
4185	41.80462716
4186	41.79986668
4187	41.79609463
4188	41.79131213
4189	41.78775551
4190	41.78395558
4191	41.77999647
4192	41.77467051
4193	41.77064736
4194	41.76826812
4195	41.76522832
4196	41.76274731
4197	41.75965158
4198	41.75656137
4199	41.75306115
4200	41.74925806
4201	41.74423462
4202	41.74090192
4203	41.73779883
4204	41.73388707
4205	41.73271462
4206	41.72803598
4207	41.72418079
4208	41.72093656
4209	41.71618953
4210	41.71241183
4211	41.70860503
4212	41.70555513
4213	41.70106901
4214	41.69692371
4215	41.69181917
4216	41.68751377
4217	41.68342659
4218	41.67866569
4219	41.67348409
4220	41.66951641
4221	41.66372345
4222	41.66028644
4223	41.65701996
4224	41.65171282
4225	41.64903884
4226	41.64552191
4227	41.64137684
4228	41.63784389
4229	41.63383633
4230	41.63059658
4231	41.62577394
4232	41.62189967
4233	41.61686662
4234	41.61184064
4235	41.60831096
4236	41.60388353
4237	41.60039929
4238	41.59731839
4239	41.59531751
4240	41.59174605
4241	41.58622872
4242	41.58214311
4243	41.57690141
4244	41.57307259
4245	41.56949923
4246	41.56587554
4247	41.56054907
4248	41.55649942
4249	41.55177785
4250	41.54732901
4251	41.5414247
4252	41.53843374
4253	41.53431456
4254	41.53076288
4255	41.52725325
4256	41.5239378
4257	41.52100335
4258	41.51582518
4259	41.51468317
4260	41.51081009
4261	41.50726218
4262	41.50367158
4263	41.50140033
4264	41.49733335
4265	41.49340085
4266	41.48952385
4267	41.4879822
4268	41.48386187
4269	41.47984135
4270	41.47667825
4271	41.47247004
4272	41.4692466
4273	41.46660327
4274	41.46075304
4275	41.45665314
4276	41.45197228
4277	41.44860836
4278	41.44562421
4279	41.44243727
4280	41.43766991
4281	41.43312584
4282	41.42970057
4283	41.42736737
4284	41.42315608
4285	41.42042681
4286	41.41726496
4287	41.41281904
4288	41.40746709
4289	41.40379639
4290	41.39991487
4291	41.39557718
4292	41.39152297
4293	41.38709747
4294	41.38268309
4295	41.37748182
4296	41.37341231
4297	41.36912016
4298	41.36586934
4299	41.36176584
4300	41.3582902
4301	41.35481813
4302	41.35283259
4303	41.3491029
4304	41.34281446
4305	41.33891754
4306	41.33529685
4307	41.33144371
4308	41.32647396
4309	41.32288507
4310	41.31854122
4311	41.31628689
4312	41.31194428
4313	41.30795155
4314	41.30446558
4315	41.30030177
4316	41.29762633
4317	41.29403106
4318	41.29108027
4319	41.28842553
4320	41.28281344
4321	41.27805863
4322	41.27424083
4323	41.27191627
4324	41.26906464
4325	41.26569744
4326	41.2629752
4327	41.25774721
4328	41.25384613
4329	41.25056297
4330	41.24524812
4331	41.24064601
4332	41.23908731
4333	41.23435848
4334	41.23000337
4335	41.22407495
4336	41.21881293
4337	41.21404298
4338	41.20906876
4339	41.20436754
4340	41.20247758
4341	41.19878862
4342	41.19431719
4343	41.19128549
4344	41.18640365
4345	41.1808786
4346	41.17648871
4347	41.1720867
4348	41.16969229
4349	41.16583142
4350	41.16112526
4351	41.15840969
4352	41.15513252
4353	41.15162
4354	41.14804306
4355	41.14504682
4356	41.14066865
4357	41.13584688
4358	41.13269037
4359	41.12985824
4360	41.12530154
4361	41.12203145
4362	41.11955052
4363	41.11612246
4364	41.11183067
4365	41.10721168
4366	41.10424553
4367	41.1019386
4368	41.09730099
4369	41.0933516
4370	41.08977738
4371	41.08456627
4372	41.08088424
4373	41.07701308
4374	41.07389292
4375	41.0701087
4376	41.06754676
4377	41.06406569
4378	41.06111784
4379	41.05627894
4380	41.05297413
4381	41.05014235
4382	41.04542292
4383	41.0419088
4384	41.03801448
4385	41.03339888
4386	41.02765836
4387	41.02265374
4388	41.01823717
4389	41.01436985
4390	41.00979252
4391	41.00636699
4392	41.00326095
4393	41.00136172
4394	40.99754351
4395	40.99315349
4396	40.98815052
4397	40.98479535
4398	40.98245828
4399	40.9787144
4400	40.97719841
4401	40.97360819
4402	40.96916096
4403	40.96536317
4404	40.96220913
4405	40.95766892
4406	40.9534308
4407	40.94869437
4408	40.94267445
4409	40.9410419
4410	40.93678058
4411	40.93431772
4412	40.92925872
4413	40.92426356
4414	40.9210497
4415	40.91630561
4416	40.91094342
4417	40.90654411
4418	40.90207004
4419	40.89651245
4420	40.89351929
4421	40.89124934
4422	40.88792533
4423	40.8834727
4424	40.87900393
4425	40.87668819
4426	40.873185
4427	40.86930199
4428	40.86574142
4429	40.86195163
4430	40.85772511
4431	40.85328875
4432	40.84834302
4433	40.84691223
4434	40.84274092
4435	40.83982408
4436	40.83462807
4437	40.83074531
4438	40.82577727
4439	40.81969808
4440	40.81645836
4441	40.8108989
4442	40.80606951
4443	40.80250343
4444	40.79922902
4445	40.79775731
4446	40.79346927
4447	40.79008829
4448	40.78640712
4449	40.78202574
4450	40.77622826
4451	40.77220071
4452	40.76667444
4453	40.7624655
4454	40.75794816
4455	40.75462113
4456	40.75121731
4457	40.74638085
4458	40.7423425
4459	40.73928502
4460	40.73476314
4461	40.73388187
4462	40.73010728
4463	40.72680939
4464	40.72336398
4465	40.71968659
4466	40.71650567
4467	40.7116042
4468	40.70727565
4469	40.70587526
4470	40.70192522
4471	40.69880773
4472	40.69401023
4473	40.68888795
4474	40.68428186
4475	40.67988358
4476	40.67616295
4477	40.67376883
4478	40.67006927
4479	40.66684121
4480	40.66348706
4481	40.65965678
4482	40.65518701
4483	40.65069118
4484	40.64640532
4485	40.64216819
4486	40.63838902
4487	40.63350765
4488	40.62960173
4489	40.62578991
4490	40.62056455
4491	40.61644676
4492	40.61178324
4493	40.60800715
4494	40.60459695
4495	40.60026487
4496	40.59689341
4497	40.59318487
4498	40.58938932
4499	40.5866946
4500	40.58230151
4501	40.5780301
4502	40.57317693
4503	40.57049493
4504	40.56580248
4505	40.56262131
4506	40.55988736
4507	40.55619909
4508	40.55209449
4509	40.54786328
4510	40.54295128
4511	40.53940742
4512	40.53549835
4513	40.531295
4514	40.52718787
4515	40.5231632
4516	40.52029438
4517	40.51528038
4518	40.51036049
4519	40.50679995
4520	40.50503931
4521	40.50119404
4522	40.49623888
4523	40.49271462
4524	40.48831133
4525	40.48600089
4526	40.48158502
4527	40.47875079
4528	40.47612969
4529	40.47188658
4530	40.46902796
4531	40.46518718
4532	40.46260077
4533	40.45902615
4534	40.45588007
4535	40.45329899
4536	40.44951403
4537	40.44654512
4538	40.44270418
4539	40.43964974
4540	40.4347424
4541	40.43090825
4542	40.42704802
4543	40.42204025
4544	40.41750464
4545	40.41407441
4546	40.40950031
4547	40.40565189
4548	40.40230772
4549	40.39956688
4550	40.39494364
4551	40.39215677
4552	40.38961517
4553	40.38551937
4554	40.38228639
4555	40.3797006
4556	40.37457211
4557	40.37075799
4558	40.36805263
4559	40.36432109
4560	40.36082492
4561	40.35645875
4562	40.35281529
4563	40.34861074
4564	40.34317508
4565	40.34078498
4566	40.33607968
4567	40.33308457
4568	40.33065423
4569	40.32750606
4570	40.32534106
4571	40.32148064
4572	40.31944619
4573	40.31574187
4574	40.31276508
4575	40.30939734
4576	40.30600948
4577	40.30088153
4578	40.29770127
4579	40.29209604
4580	40.28807963
4581	40.28408266
4582	40.27870976
4583	40.27591087
4584	40.27027481
4585	40.26732841
4586	40.26485836
4587	40.26072604
4588	40.25703817
4589	40.2543927
4590	40.25038047
4591	40.24755579
4592	40.24310978
4593	40.23812879
4594	40.23421629
4595	40.23010069
4596	40.22687311
4597	40.2235419
4598	40.21953256
4599	40.21405759
4600	40.21152461
4601	40.20697519
4602	40.20420115
4603	40.20065129
4604	40.19802995
4605	40.19453126
4606	40.1904494
4607	40.18759066
4608	40.18340861
4609	40.17812174
4610	40.17364814
4611	40.17133155
4612	40.16722344
4613	40.16570867
4614	40.16223703
4615	40.15916126
4616	40.15588218
4617	40.15321213
4618	40.15057376
4619	40.1459796
4620	40.14003249
4621	40.13653074
4622	40.13295895
4623	40.13001244
4624	40.12763953
4625	40.1247265
4626	40.12230944
4627	40.11903531
4628	40.11504343
4629	40.11234076
4630	40.10857346
4631	40.10510086
4632	40.10234967
4633	40.09863926
4634	40.09414284
4635	40.09176581
4636	40.08906556
4637	40.0854716
4638	40.08208276
4639	40.07719547
4640	40.07365032
4641	40.07070742
4642	40.06681649
4643	40.06392897
4644	40.06184551
4645	40.0571793
4646	40.05254847
4647	40.04838027
4648	40.04416572
4649	40.04112881
4650	40.03686157
4651	40.03157731
4652	40.02758469
4653	40.02261883
4654	40.01833164
4655	40.01581025
4656	40.01127455
4657	40.00636662
4658	40.00298107
4659	39.99935139
4660	39.99569539
4661	39.99231494
4662	39.98823243
4663	39.98440145
4664	39.98162196
4665	39.97689839
4666	39.97123416
4667	39.96736154
4668	39.96359058
4669	39.95902294
4670	39.95527921
4671	39.95286591
4672	39.95167121
4673	39.94776267
4674	39.94443421
4675	39.94187613
4676	39.93762831
4677	39.93349817
4678	39.93141792
4679	39.92822025
4680	39.92295966
4681	39.92043025
4682	39.91494029
4683	39.91225411
4684	39.90956376
4685	39.90572322
4686	39.90143749
4687	39.89827349
4688	39.89394889
4689	39.88969797
4690	39.88498756
4691	39.88240162
4692	39.87946466
4693	39.87504778
4694	39.87103949
4695	39.86740983
4696	39.86469839
4697	39.86168792
4698	39.85726106
4699	39.85268524
4700	39.8478581
4701	39.84436277
4702	39.84056211
4703	39.83718455
4704	39.8348524
4705	39.8298304
4706	39.82603437
4707	39.82217574
4708	39.81948532
4709	39.81565618
4710	39.81243917
4711	39.80764531
4712	39.80418261
4713	39.80110529
4714	39.79718196
4715	39.79332255
4716	39.78794767
4717	39.78375777
4718	39.78089392
4719	39.77798766
4720	39.77425904
4721	39.77070699
4722	39.76653136
4723	39.7628801
4724	39.75965078
4725	39.75519646
4726	39.75193232
4727	39.7481711
4728	39.74342782
4729	39.73876647
4730	39.73542855
4731	39.73337415
4732	39.72883237
4733	39.72561034
4734	39.72257121
4735	39.71767391
4736	39.71513142
4737	39.71322898
4738	39.71063184
4739	39.70802044
4740	39.70478263
4741	39.70164525
4742	39.69908764
4743	39.6961633
4744	39.69347642
4745	39.69068663
4746	39.68738697
4747	39.6827815
4748	39.67883035
4749	39.67488285
4750	39.67368381
4751	39.67035049
4752	39.66706728
4753	39.66431594
4754	39.66049802
4755	39.65697005
4756	39.65289133
4757	39.64891704
4758	39.64494841
4759	39.6415441
4760	39.63798015
4761	39.63546079
4762	39.63350611
4763	39.62668716
4764	39.62250241
4765	39.61933228
4766	39.61578248
4767	39.6125331
4768	39.60977394
4769	39.60632219
4770	39.60265414
4771	39.59938752
4772	39.59548258
4773	39.59150455
4774	39.58762508
4775	39.58295346
4776	39.58179203
4777	39.57785707
4778	39.57344087
4779	39.57028298
